6digit_code	4digit_code	2digit_code	section_code
847210	8472	84	7
847220	8472	84	7
847230	8472	84	7
847290	8472	84	7
847310	8473	84	7
847321	8473	84	7
847329	8473	84	7
847330	8473	84	7
847340	8473	84	7
847410	8474	84	7
847420	8474	84	7
847431	8474	84	7
847432	8474	84	7
847439	8474	84	7
847480	8474	84	7
847490	8474	84	7
847510	8475	84	7
847520	8475	84	7
847590	8475	84	7
847611	8476	84	7
847619	8476	84	7
847690	8476	84	7
847710	8477	84	7
847720	8477	84	7
847730	8477	84	7
847740	8477	84	7
847751	8477	84	7
847759	8477	84	7
847780	8477	84	7
847790	8477	84	7
847810	8478	84	7
847890	8478	84	7
847910	8479	84	7
847920	8479	84	7
847930	8479	84	7
847940	8479	84	7
847981	8479	84	7
847982	8479	84	7
847989	8479	84	7
847990	8479	84	7
848010	8480	84	7
848020	8480	84	7
848030	8480	84	7
848041	8480	84	7
848049	8480	84	7
848050	8480	84	7
848060	8480	84	7
848071	8480	84	7
848079	8480	84	7
848110	8481	84	7
848120	8481	84	7
848130	8481	84	7
848140	8481	84	7
848180	8481	84	7
848190	8481	84	7
848210	8482	84	7
848220	8482	84	7
848230	8482	84	7
848240	8482	84	7
848250	8482	84	7
848280	8482	84	7
848291	8482	84	7
848299	8482	84	7
848310	8483	84	7
848320	8483	84	7
848330	8483	84	7
848340	8483	84	7
848350	8483	84	7
848360	8483	84	7
848390	8483	84	7
848410	8484	84	7
848490	8484	84	7
848510	8485	84	7
848590	8485	84	7
850110	8501	85	8
850120	8501	85	8
850131	8501	85	8
850132	8501	85	8
850133	8501	85	8
850134	8501	85	8
850140	8501	85	8
850151	8501	85	8
850152	8501	85	8
850153	8501	85	8
850161	8501	85	8
850162	8501	85	8
850163	8501	85	8
850164	8501	85	8
850211	8502	85	8
850212	8502	85	8
850213	8502	85	8
850220	8502	85	8
850230	8502	85	8
850240	8502	85	8
850300	8503	85	8
850410	8504	85	8
850421	8504	85	8
850422	8504	85	8
850423	8504	85	8
850431	8504	85	8
850432	8504	85	8
850433	8504	85	8
850434	8504	85	8
850440	8504	85	8
850450	8504	85	8
850490	8504	85	8
850511	8505	85	8
850519	8505	85	8
850520	8505	85	8
850530	8505	85	8
850590	8505	85	8
850611	8506	85	8
850612	8506	85	8
850613	8506	85	8
850619	8506	85	8
850620	8506	85	8
850690	8506	85	8
850710	8507	85	8
850720	8507	85	8
850730	8507	85	8
850740	8507	85	8
850780	8507	85	8
850790	8507	85	8
850810	8508	85	8
850820	8508	85	8
850880	8508	85	8
850890	8508	85	8
850910	8509	85	8
850920	8509	85	8
850930	8509	85	8
850940	8509	85	8
850980	8509	85	8
850990	8509	85	8
851010	8510	85	8
851020	8510	85	8
851090	8510	85	8
851110	8511	85	8
851120	8511	85	8
851130	8511	85	8
851140	8511	85	8
851150	8511	85	8
851180	8511	85	8
851190	8511	85	8
851210	8512	85	8
851220	8512	85	8
851230	8512	85	8
851240	8512	85	8
851290	8512	85	8
851310	8513	85	8
851390	8513	85	8
851410	8514	85	8
851420	8514	85	8
851430	8514	85	8
851440	8514	85	8
851490	8514	85	8
851511	8515	85	8
851519	8515	85	8
851521	8515	85	8
851529	8515	85	8
851531	8515	85	8
851539	8515	85	8
851580	8515	85	8
851590	8515	85	8
851610	8516	85	8
851621	8516	85	8
851629	8516	85	8
851631	8516	85	8
851632	8516	85	8
851633	8516	85	8
851640	8516	85	8
851650	8516	85	8
851660	8516	85	8
851671	8516	85	8
851672	8516	85	8
851679	8516	85	8
851680	8516	85	8
851690	8516	85	8
851710	8517	85	8
851720	8517	85	8
851730	8517	85	8
851740	8517	85	8
851781	8517	85	8
851782	8517	85	8
851790	8517	85	8
851810	8518	85	8
851821	8518	85	8
851822	8518	85	8
851829	8518	85	8
851830	8518	85	8
851840	8518	85	8
851850	8518	85	8
851890	8518	85	8
851910	8519	85	8
851921	8519	85	8
851929	8519	85	8
851931	8519	85	8
851939	8519	85	8
851940	8519	85	8
851991	8519	85	8
851999	8519	85	8
852010	8520	85	8
852020	8520	85	8
852031	8520	85	8
852039	8520	85	8
852090	8520	85	8
852110	8521	85	8
852190	8521	85	8
852210	8522	85	8
852290	8522	85	8
852311	8523	85	8
852312	8523	85	8
852313	8523	85	8
852320	8523	85	8
852390	8523	85	8
852410	8524	85	8
852421	8524	85	8
852422	8524	85	8
852423	8524	85	8
852490	8524	85	8
852510	8525	85	8
852520	8525	85	8
852530	8525	85	8
852610	8526	85	8
852691	8526	85	8
852692	8526	85	8
852711	8527	85	8
852719	8527	85	8
852721	8527	85	8
852729	8527	85	8
852731	8527	85	8
852732	8527	85	8
852739	8527	85	8
852790	8527	85	8
852810	8528	85	8
852820	8528	85	8
852910	8529	85	8
852990	8529	85	8
853010	8530	85	8
853080	8530	85	8
853090	8530	85	8
853110	8531	85	8
853120	8531	85	8
853180	8531	85	8
853190	8531	85	8
853210	8532	85	8
853221	8532	85	8
853222	8532	85	8
853223	8532	85	8
853224	8532	85	8
853225	8532	85	8
853229	8532	85	8
853230	8532	85	8
853290	8532	85	8
853310	8533	85	8
853321	8533	85	8
853329	8533	85	8
853331	8533	85	8
853339	8533	85	8
853340	8533	85	8
853390	8533	85	8
853400	8534	85	8
853510	8535	85	8
853521	8535	85	8
853529	8535	85	8
853530	8535	85	8
853540	8535	85	8
853590	8535	85	8
853610	8536	85	8
853620	8536	85	8
853630	8536	85	8
853641	8536	85	8
853649	8536	85	8
853650	8536	85	8
853661	8536	85	8
853669	8536	85	8
853690	8536	85	8
853710	8537	85	8
853720	8537	85	8
853810	8538	85	8
853890	8538	85	8
853910	8539	85	8
853921	8539	85	8
853922	8539	85	8
853929	8539	85	8
853931	8539	85	8
853939	8539	85	8
853940	8539	85	8
853990	8539	85	8
854011	8540	85	8
854012	8540	85	8
854020	8540	85	8
854030	8540	85	8
854041	8540	85	8
854042	8540	85	8
854049	8540	85	8
854081	8540	85	8
854089	8540	85	8
854091	8540	85	8
854099	8540	85	8
854110	8541	85	8
854121	8541	85	8
854129	8541	85	8
854130	8541	85	8
854140	8541	85	8
854150	8541	85	8
854160	8541	85	8
854190	8541	85	8
854211	8542	85	8
854219	8542	85	8
854220	8542	85	8
854280	8542	85	8
854290	8542	85	8
854310	8543	85	8
854320	8543	85	8
854330	8543	85	8
854380	8543	85	8
854390	8543	85	8
854411	8544	85	8
854419	8544	85	8
854420	8544	85	8
854430	8544	85	8
854441	8544	85	8
854449	8544	85	8
854451	8544	85	8
854459	8544	85	8
854460	8544	85	8
854470	8544	85	8
854511	8545	85	8
854519	8545	85	8
854520	8545	85	8
854590	8545	85	8
854610	8546	85	8
854620	8546	85	8
854690	8546	85	8
854710	8547	85	8
854720	8547	85	8
854790	8547	85	8
854800	8548	85	8
860110	8601	86	6
860120	8601	86	6
860210	8602	86	6
860290	8602	86	6
860310	8603	86	6
860390	8603	86	6
860400	8604	86	6
860500	8605	86	6
860610	8606	86	6
860620	8606	86	6
860630	8606	86	6
860691	8606	86	6
860692	8606	86	6
860699	8606	86	6
860711	8607	86	6
860712	8607	86	6
860719	8607	86	6
860721	8607	86	6
860729	8607	86	6
860730	8607	86	6
860791	8607	86	6
860799	8607	86	6
860800	8608	86	6
860900	8609	86	6
870110	8701	87	6
870120	8701	87	6
870130	8701	87	6
870190	8701	87	6
870210	8702	87	6
870290	8702	87	6
870310	8703	87	6
870321	8703	87	6
870322	8703	87	6
870323	8703	87	6
870324	8703	87	6
870331	8703	87	6
870332	8703	87	6
870333	8703	87	6
870390	8703	87	6
870410	8704	87	6
870421	8704	87	6
870422	8704	87	6
870423	8704	87	6
870431	8704	87	6
870432	8704	87	6
870490	8704	87	6
870510	8705	87	6
870520	8705	87	6
870530	8705	87	6
870540	8705	87	6
870590	8705	87	6
870600	8706	87	6
870710	8707	87	6
870790	8707	87	6
870810	8708	87	6
870821	8708	87	6
870829	8708	87	6
870831	8708	87	6
870839	8708	87	6
870840	8708	87	6
870850	8708	87	6
870860	8708	87	6
870870	8708	87	6
870880	8708	87	6
870891	8708	87	6
870892	8708	87	6
870893	8708	87	6
870894	8708	87	6
870899	8708	87	6
870911	8709	87	6
870919	8709	87	6
870990	8709	87	6
871000	8710	87	6
871110	8711	87	6
871120	8711	87	6
871130	8711	87	6
871140	8711	87	6
871150	8711	87	6
871190	8711	87	6
871200	8712	87	6
871310	8713	87	6
871390	8713	87	6
871411	8714	87	6
871419	8714	87	6
871420	8714	87	6
871491	8714	87	6
871492	8714	87	6
871493	8714	87	6
871494	8714	87	6
871495	8714	87	6
871496	8714	87	6
871499	8714	87	6
871500	8715	87	6
871610	8716	87	6
871620	8716	87	6
871631	8716	87	6
871639	8716	87	6
871640	8716	87	6
871680	8716	87	6
871690	8716	87	6
880110	8801	88	6
880190	8801	88	6
880211	8802	88	6
880212	8802	88	6
880220	8802	88	6
880230	8802	88	6
880240	8802	88	6
880250	8802	88	6
880310	8803	88	6
880320	8803	88	6
880330	8803	88	6
880390	8803	88	6
880400	8804	88	6
880510	8805	88	6
880520	8805	88	6
890110	8901	89	6
890120	8901	89	6
890130	8901	89	6
890190	8901	89	6
890200	8902	89	6
890310	8903	89	6
890391	8903	89	6
890392	8903	89	6
890399	8903	89	6
890400	8904	89	6
890510	8905	89	6
890520	8905	89	6
890590	8905	89	6
890600	8906	89	6
890710	8907	89	6
890790	8907	89	6
890800	8908	89	6
900110	9001	90	7
900120	9001	90	7
900130	9001	90	7
900140	9001	90	7
900150	9001	90	7
900190	9001	90	7
900211	9002	90	7
900219	9002	90	7
900220	9002	90	7
900290	9002	90	7
900311	9003	90	7
900319	9003	90	7
900390	9003	90	7
900410	9004	90	7
900490	9004	90	7
900510	9005	90	7
900580	9005	90	7
900590	9005	90	7
900610	9006	90	7
900620	9006	90	7
900630	9006	90	7
900640	9006	90	7
900651	9006	90	7
900652	9006	90	7
900653	9006	90	7
900659	9006	90	7
900661	9006	90	7
900662	9006	90	7
900669	9006	90	7
900691	9006	90	7
900699	9006	90	7
900711	9007	90	7
900719	9007	90	7
900721	9007	90	7
900729	9007	90	7
900791	9007	90	7
900792	9007	90	7
900810	9008	90	7
900820	9008	90	7
900830	9008	90	7
900840	9008	90	7
900890	9008	90	7
900911	9009	90	7
900912	9009	90	7
900921	9009	90	7
900922	9009	90	7
900930	9009	90	7
900990	9009	90	7
901010	9010	90	7
901020	9010	90	7
901030	9010	90	7
901090	9010	90	7
901110	9011	90	7
901120	9011	90	7
901180	9011	90	7
901190	9011	90	7
901210	9012	90	7
901290	9012	90	7
901310	9013	90	7
901320	9013	90	7
901380	9013	90	7
901390	9013	90	7
901410	9014	90	7
901420	9014	90	7
901480	9014	90	7
901490	9014	90	7
901510	9015	90	7
901520	9015	90	7
901530	9015	90	7
901540	9015	90	7
901580	9015	90	7
901590	9015	90	7
901600	9016	90	7
901710	9017	90	7
901720	9017	90	7
901730	9017	90	7
901780	9017	90	7
901790	9017	90	7
901811	9018	90	7
901819	9018	90	7
901820	9018	90	7
901831	9018	90	7
901832	9018	90	7
901839	9018	90	7
901841	9018	90	7
901849	9018	90	7
901850	9018	90	7
901890	9018	90	7
901910	9019	90	7
901920	9019	90	7
902000	9020	90	7
902111	9021	90	7
902119	9021	90	7
902121	9021	90	7
902129	9021	90	7
902130	9021	90	7
902140	9021	90	7
902150	9021	90	7
902190	9021	90	7
902211	9022	90	7
902219	9022	90	7
902221	9022	90	7
902229	9022	90	7
902230	9022	90	7
902290	9022	90	7
902300	9023	90	7
902410	9024	90	7
902480	9024	90	7
902490	9024	90	7
902511	9025	90	7
902519	9025	90	7
902520	9025	90	7
902580	9025	90	7
902590	9025	90	7
902610	9026	90	7
902620	9026	90	7
902680	9026	90	7
902690	9026	90	7
902710	9027	90	7
902720	9027	90	7
902730	9027	90	7
902740	9027	90	7
902750	9027	90	7
902780	9027	90	7
902790	9027	90	7
902810	9028	90	7
902820	9028	90	7
902830	9028	90	7
902890	9028	90	7
902910	9029	90	7
902920	9029	90	7
902990	9029	90	7
903010	9030	90	7
903020	9030	90	7
903031	9030	90	7
903039	9030	90	7
903040	9030	90	7
903081	9030	90	7
903089	9030	90	7
903090	9030	90	7
903110	9031	90	7
903120	9031	90	7
903130	9031	90	7
903140	9031	90	7
903180	9031	90	7
903190	9031	90	7
903210	9032	90	7
903220	9032	90	7
903281	9032	90	7
903289	9032	90	7
903290	9032	90	7
903300	9033	90	7
910111	9101	91	7
910112	9101	91	7
910119	9101	91	7
910121	9101	91	7
910129	9101	91	7
910191	9101	91	7
910199	9101	91	7
910211	9102	91	7
910212	9102	91	7
910219	9102	91	7
910221	9102	91	7
910229	9102	91	7
910291	9102	91	7
910299	9102	91	7
910310	9103	91	7
910390	9103	91	7
910400	9104	91	7
910511	9105	91	7
910519	9105	91	7
910521	9105	91	7
910529	9105	91	7
910591	9105	91	7
910599	9105	91	7
910610	9106	91	7
910620	9106	91	7
910690	9106	91	7
910700	9107	91	7
910811	9108	91	7
910812	9108	91	7
910819	9108	91	7
910820	9108	91	7
910891	9108	91	7
910899	9108	91	7
910911	9109	91	7
910919	9109	91	7
910990	9109	91	7
911011	9110	91	7
911012	9110	91	7
911019	9110	91	7
911090	9110	91	7
911110	9111	91	7
911120	9111	91	7
911180	9111	91	7
911190	9111	91	7
911210	9112	91	7
911280	9112	91	7
911290	9112	91	7
911310	9113	91	7
911320	9113	91	7
911390	9113	91	7
911410	9114	91	7
911420	9114	91	7
911430	9114	91	7
911440	9114	91	7
911490	9114	91	7
920110	9201	92	7
920120	9201	92	7
920190	9201	92	7
920210	9202	92	7
920290	9202	92	7
920300	9203	92	7
920410	9204	92	7
920420	9204	92	7
920510	9205	92	7
920590	9205	92	7
920600	9206	92	7
920710	9207	92	7
920790	9207	92	7
920810	9208	92	7
920890	9208	92	7
920910	9209	92	7
920920	9209	92	7
920930	9209	92	7
920991	9209	92	7
920992	9209	92	7
920993	9209	92	7
920994	9209	92	7
920999	9209	92	7
930100	9301	93	7
930200	9302	93	7
930310	9303	93	7
930320	9303	93	7
930330	9303	93	7
930390	9303	93	7
930400	9304	93	7
930510	9305	93	7
930521	9305	93	7
930529	9305	93	7
930590	9305	93	7
930610	9306	93	7
930621	9306	93	7
930629	9306	93	7
930630	9306	93	7
930690	9306	93	7
930700	9307	93	7
940110	9401	94	0
940120	9401	94	0
940130	9401	94	0
940140	9401	94	0
940150	9401	94	0
940161	9401	94	0
940169	9401	94	0
940171	9401	94	0
940179	9401	94	0
940180	9401	94	0
940190	9401	94	0
940210	9402	94	0
940290	9402	94	0
940310	9403	94	0
940320	9403	94	0
940330	9403	94	0
940340	9403	94	0
940350	9403	94	0
940360	9403	94	0
940370	9403	94	0
940380	9403	94	0
940390	9403	94	0
940410	9404	94	0
940421	9404	94	0
940429	9404	94	0
940430	9404	94	0
940490	9404	94	0
940510	9405	94	0
940520	9405	94	0
940530	9405	94	0
940540	9405	94	0
940550	9405	94	0
940560	9405	94	0
940591	9405	94	0
940592	9405	94	0
940599	9405	94	0
940600	9406	94	0
950100	9501	95	7
950210	9502	95	7
950291	9502	95	7
950299	9502	95	7
950310	9503	95	7
950320	9503	95	7
950330	9503	95	7
950341	9503	95	7
950349	9503	95	7
950350	9503	95	7
950360	9503	95	7
950370	9503	95	7
950380	9503	95	7
950390	9503	95	7
950410	9504	95	7
950420	9504	95	7
950430	9504	95	7
950440	9504	95	7
950490	9504	95	7
950510	9505	95	7
950590	9505	95	7
950611	9506	95	7
950612	9506	95	7
950619	9506	95	7
950621	9506	95	7
950629	9506	95	7
950631	9506	95	7
950632	9506	95	7
950639	9506	95	7
950640	9506	95	7
950651	9506	95	7
950659	9506	95	7
950661	9506	95	7
950662	9506	95	7
950669	9506	95	7
950670	9506	95	7
950691	9506	95	7
950699	9506	95	7
950710	9507	95	7
950720	9507	95	7
950730	9507	95	7
950790	9507	95	7
950800	9508	95	7
960110	9601	96	7
960190	9601	96	7
960200	9602	96	7
960310	9603	96	7
960321	9603	96	7
960329	9603	96	7
960330	9603	96	7
960340	9603	96	7
960350	9603	96	7
960390	9603	96	7
960400	9604	96	7
960500	9605	96	7
960610	9606	96	7
960621	9606	96	7
960622	9606	96	7
960629	9606	96	7
960630	9606	96	7
960711	9607	96	7
960719	9607	96	7
960720	9607	96	7
960810	9608	96	7
960820	9608	96	7
960831	9608	96	7
960839	9608	96	7
960840	9608	96	7
960850	9608	96	7
960860	9608	96	7
960891	9608	96	7
960899	9608	96	7
960910	9609	96	7
960920	9609	96	7
960990	9609	96	7
961000	9610	96	7
961100	9611	96	7
961210	9612	96	7
961220	9612	96	7
961310	9613	96	7
961320	9613	96	7
961330	9613	96	7
961380	9613	96	7
961390	9613	96	7
961410	9614	96	7
961420	9614	96	7
961490	9614	96	7
961511	9615	96	7
961519	9615	96	7
961590	9615	96	7
961610	9616	96	7
961620	9616	96	7
961700	9617	96	7
961800	9618	96	7
970110	9701	97	0
970190	9701	97	0
970200	9702	97	0
970300	9703	97	0
970400	9704	97	0
970500	9705	97	0
970600	9706	97	0
999999	9999	99	9
9999AA	9999	99	9
XXXXXX	XXXX	99	9
