"","code","level","name_en","parent_id","name","name_es","name_short_en","name_short_es"
270,"08064","municipality","El Tule",206.0,"El Tule","El Tule","El Tule","El Tule"
271,"08065","municipality","Urique",206.0,"Urique","Urique","Urique","Urique"
272,"08066","municipality","Uruachi",206.0,"Uruachi","Uruachi","Uruachi","Uruachi"
273,"08067","municipality","Valle De Zaragoza",206.0,"Valle De Zaragoza","Valle De Zaragoza","Valle De Zaragoza","Valle De Zaragoza"
274,"09","department","Distrito Federal",0.0,"Distrito Federal","Distrito Federal","Distrito Federal","Distrito Federal"
275,"09002","municipality","Azcapotzalco",274.0,"Azcapotzalco","Azcapotzalco","Azcapotzalco","Azcapotzalco"
276,"09003","municipality","Coyoacán",274.0,"Coyoacán","Coyoacán","Coyoacán","Coyoacán"
277,"09004","municipality","Cuajimalpa De Morelos",274.0,"Cuajimalpa De Morelos","Cuajimalpa De Morelos","Cuajimalpa De Morelos","Cuajimalpa De Morelos"
278,"09005","municipality","Gustavo A. Madero",274.0,"Gustavo A. Madero","Gustavo A. Madero","Gustavo A. Madero","Gustavo A. Madero"
279,"09006","municipality","Iztacalco",274.0,"Iztacalco","Iztacalco","Iztacalco","Iztacalco"
280,"09007","municipality","Iztapalapa",274.0,"Iztapalapa","Iztapalapa","Iztapalapa","Iztapalapa"
281,"09008","municipality","La Magdalena Contreras",274.0,"La Magdalena Contreras","La Magdalena Contreras","La Magdalena Contreras","La Magdalena Contreras"
282,"09009","municipality","Milpa Alta",274.0,"Milpa Alta","Milpa Alta","Milpa Alta","Milpa Alta"
283,"09010","municipality","Álvaro Obregón",274.0,"Álvaro Obregón","Álvaro Obregón","Álvaro Obregón","Álvaro Obregón"
284,"09011","municipality","Tláhuac",274.0,"Tláhuac","Tláhuac","Tláhuac","Tláhuac"
285,"09012","municipality","Tlalpan",274.0,"Tlalpan","Tlalpan","Tlalpan","Tlalpan"
286,"09013","municipality","Xochimilco",274.0,"Xochimilco","Xochimilco","Xochimilco","Xochimilco"
287,"09014","municipality","Benito Juárez",274.0,"Benito Juárez","Benito Juárez","Benito Juárez","Benito Juárez"
288,"09015","municipality","Cuauhtémoc",274.0,"Cuauhtémoc","Cuauhtémoc","Cuauhtémoc","Cuauhtémoc"
289,"09016","municipality","Miguel Hidalgo",274.0,"Miguel Hidalgo","Miguel Hidalgo","Miguel Hidalgo","Miguel Hidalgo"
290,"09017","municipality","Venustiano Carranza",274.0,"Venustiano Carranza","Venustiano Carranza","Venustiano Carranza","Venustiano Carranza"
291,"10","department","Durango",0.0,"Durango","Durango","Durango","Durango"
292,"10001","municipality","Canatlán",291.0,"Canatlán","Canatlán","Canatlán","Canatlán"
293,"10002","municipality","Canelas",291.0,"Canelas","Canelas","Canelas","Canelas"
294,"10003","municipality","Coneto De Comonfort",291.0,"Coneto De Comonfort","Coneto De Comonfort","Coneto De Comonfort","Coneto De Comonfort"
295,"10004","municipality","Cuencamé",291.0,"Cuencamé","Cuencamé","Cuencamé","Cuencamé"
296,"10005","municipality","Durango",291.0,"Durango","Durango","Durango","Durango"
297,"10006","municipality","General Simón Bolívar",291.0,"General Simón Bolívar","General Simón Bolívar","General Simón Bolívar","General Simón Bolívar"
298,"10007","municipality","Gómez Palacio",291.0,"Gómez Palacio","Gómez Palacio","Gómez Palacio","Gómez Palacio"
299,"10008","municipality","Guadalupe Victoria",291.0,"Guadalupe Victoria","Guadalupe Victoria","Guadalupe Victoria","Guadalupe Victoria"
300,"10009","municipality","Guanaceví",291.0,"Guanaceví","Guanaceví","Guanaceví","Guanaceví"
301,"10010","municipality","Hidalgo",291.0,"Hidalgo","Hidalgo","Hidalgo","Hidalgo"
302,"10011","municipality","Indé",291.0,"Indé","Indé","Indé","Indé"
303,"10012","municipality","Lerdo",291.0,"Lerdo","Lerdo","Lerdo","Lerdo"
304,"10013","municipality","Mapimí",291.0,"Mapimí","Mapimí","Mapimí","Mapimí"
305,"10014","municipality","Mezquital",291.0,"Mezquital","Mezquital","Mezquital","Mezquital"
306,"10015","municipality","Nazas",291.0,"Nazas","Nazas","Nazas","Nazas"
307,"10016","municipality","Nombre De Dios",291.0,"Nombre De Dios","Nombre De Dios","Nombre De Dios","Nombre De Dios"
308,"10017","municipality","Ocampo",291.0,"Ocampo","Ocampo","Ocampo","Ocampo"
309,"10018","municipality","El Oro",291.0,"El Oro","El Oro","El Oro","El Oro"
310,"10019","municipality","Otáez",291.0,"Otáez","Otáez","Otáez","Otáez"
311,"10020","municipality","Pánuco De Coronado",291.0,"Pánuco De Coronado","Pánuco De Coronado","Pánuco De Coronado","Pánuco De Coronado"
312,"10021","municipality","Peńón Blanco",291.0,"Peńón Blanco","Peńón Blanco","Peńón Blanco","Peńón Blanco"
313,"10022","municipality","Poanas",291.0,"Poanas","Poanas","Poanas","Poanas"
314,"10023","municipality","Pueblo Nuevo",291.0,"Pueblo Nuevo","Pueblo Nuevo","Pueblo Nuevo","Pueblo Nuevo"
315,"10024","municipality","Rodeo",291.0,"Rodeo","Rodeo","Rodeo","Rodeo"
316,"10025","municipality","San Bernardo",291.0,"San Bernardo","San Bernardo","San Bernardo","San Bernardo"
317,"10026","municipality","San Dimas",291.0,"San Dimas","San Dimas","San Dimas","San Dimas"
318,"10027","municipality","San Juan De Guadalupe",291.0,"San Juan De Guadalupe","San Juan De Guadalupe","San Juan De Guadalupe","San Juan De Guadalupe"
319,"10028","municipality","San Juan Del Río",291.0,"San Juan Del Río","San Juan Del Río","San Juan Del Río","San Juan Del Río"
320,"10029","municipality","San Luis Del Cordero",291.0,"San Luis Del Cordero","San Luis Del Cordero","San Luis Del Cordero","San Luis Del Cordero"
321,"10030","municipality","San Pedro Del Gallo",291.0,"San Pedro Del Gallo","San Pedro Del Gallo","San Pedro Del Gallo","San Pedro Del Gallo"
322,"10031","municipality","Santa Clara",291.0,"Santa Clara","Santa Clara","Santa Clara","Santa Clara"
323,"10032","municipality","Santiago Papasquiaro",291.0,"Santiago Papasquiaro","Santiago Papasquiaro","Santiago Papasquiaro","Santiago Papasquiaro"
324,"10033","municipality","Súchil",291.0,"Súchil","Súchil","Súchil","Súchil"
325,"10034","municipality","Tamazula",291.0,"Tamazula","Tamazula","Tamazula","Tamazula"
326,"10035","municipality","Tepehuanes",291.0,"Tepehuanes","Tepehuanes","Tepehuanes","Tepehuanes"
327,"10036","municipality","Tlahualilo",291.0,"Tlahualilo","Tlahualilo","Tlahualilo","Tlahualilo"
328,"10037","municipality","Topia",291.0,"Topia","Topia","Topia","Topia"
329,"10038","municipality","Vicente Guerrero",291.0,"Vicente Guerrero","Vicente Guerrero","Vicente Guerrero","Vicente Guerrero"
330,"10039","municipality","Nuevo Ideal",291.0,"Nuevo Ideal","Nuevo Ideal","Nuevo Ideal","Nuevo Ideal"
331,"11","department","Guanajuato",0.0,"Guanajuato","Guanajuato","Guanajuato","Guanajuato"
332,"11001","municipality","Abasolo",331.0,"Abasolo","Abasolo","Abasolo","Abasolo"
333,"11002","municipality","Acámbaro",331.0,"Acámbaro","Acámbaro","Acámbaro","Acámbaro"
334,"11003","municipality","San Miguel De Allende",331.0,"San Miguel De Allende","San Miguel De Allende","San Miguel De Allende","San Miguel De Allende"
335,"11004","municipality","Apaseo El Alto",331.0,"Apaseo El Alto","Apaseo El Alto","Apaseo El Alto","Apaseo El Alto"
336,"11005","municipality","Apaseo El Grande",331.0,"Apaseo El Grande","Apaseo El Grande","Apaseo El Grande","Apaseo El Grande"
337,"11006","municipality","Atarjea",331.0,"Atarjea","Atarjea","Atarjea","Atarjea"
338,"11007","municipality","Celaya",331.0,"Celaya","Celaya","Celaya","Celaya"
339,"11008","municipality","Manuel Doblado",331.0,"Manuel Doblado","Manuel Doblado","Manuel Doblado","Manuel Doblado"
340,"11009","municipality","Comonfort",331.0,"Comonfort","Comonfort","Comonfort","Comonfort"
341,"11010","municipality","Coroneo",331.0,"Coroneo","Coroneo","Coroneo","Coroneo"
342,"11011","municipality","Cortazar",331.0,"Cortazar","Cortazar","Cortazar","Cortazar"
343,"11012","municipality","Cuerámaro",331.0,"Cuerámaro","Cuerámaro","Cuerámaro","Cuerámaro"
344,"11013","municipality","Doctor Mora",331.0,"Doctor Mora","Doctor Mora","Doctor Mora","Doctor Mora"
345,"11014","municipality","Dolores Hidalgo Cuna De La Independencia Nacional",331.0,"Dolores Hidalgo Cuna De La Independencia Nacional","Dolores Hidalgo Cuna De La Independencia Nacional","Dolores Hidalgo Cuna De La Independencia Nacional","Dolores Hidalgo Cuna De La Independencia Nacional"
346,"11015","municipality","Guanajuato",331.0,"Guanajuato","Guanajuato","Guanajuato","Guanajuato"
347,"11016","municipality","Huanímaro",331.0,"Huanímaro","Huanímaro","Huanímaro","Huanímaro"
348,"11017","municipality","Irapuato",331.0,"Irapuato","Irapuato","Irapuato","Irapuato"
349,"11018","municipality","Jaral Del Progreso",331.0,"Jaral Del Progreso","Jaral Del Progreso","Jaral Del Progreso","Jaral Del Progreso"
350,"11019","municipality","Jerécuaro",331.0,"Jerécuaro","Jerécuaro","Jerécuaro","Jerécuaro"
351,"11020","municipality","León",331.0,"León","León","León","León"
352,"11021","municipality","Moroleón",331.0,"Moroleón","Moroleón","Moroleón","Moroleón"
353,"11022","municipality","Ocampo",331.0,"Ocampo","Ocampo","Ocampo","Ocampo"
354,"11023","municipality","Pénjamo",331.0,"Pénjamo","Pénjamo","Pénjamo","Pénjamo"
355,"11024","municipality","Pueblo Nuevo",331.0,"Pueblo Nuevo","Pueblo Nuevo","Pueblo Nuevo","Pueblo Nuevo"
356,"11025","municipality","Purísima Del Rincón",331.0,"Purísima Del Rincón","Purísima Del Rincón","Purísima Del Rincón","Purísima Del Rincón"
357,"11026","municipality","Romita",331.0,"Romita","Romita","Romita","Romita"
358,"11027","municipality","Salamanca",331.0,"Salamanca","Salamanca","Salamanca","Salamanca"
359,"11028","municipality","Salvatierra",331.0,"Salvatierra","Salvatierra","Salvatierra","Salvatierra"
360,"11029","municipality","San Diego De La Unión",331.0,"San Diego De La Unión","San Diego De La Unión","San Diego De La Unión","San Diego De La Unión"
361,"11030","municipality","San Felipe",331.0,"San Felipe","San Felipe","San Felipe","San Felipe"
362,"11031","municipality","San Francisco Del Rincón",331.0,"San Francisco Del Rincón","San Francisco Del Rincón","San Francisco Del Rincón","San Francisco Del Rincón"
363,"11032","municipality","San José Iturbide",331.0,"San José Iturbide","San José Iturbide","San José Iturbide","San José Iturbide"
364,"11033","municipality","San Luis De La Paz",331.0,"San Luis De La Paz","San Luis De La Paz","San Luis De La Paz","San Luis De La Paz"
365,"11034","municipality","Santa Catarina",331.0,"Santa Catarina","Santa Catarina","Santa Catarina","Santa Catarina"
366,"11035","municipality","Santa Cruz De Juventino Rosas",331.0,"Santa Cruz De Juventino Rosas","Santa Cruz De Juventino Rosas","Santa Cruz De Juventino Rosas","Santa Cruz De Juventino Rosas"
367,"11036","municipality","Santiago Maravatío",331.0,"Santiago Maravatío","Santiago Maravatío","Santiago Maravatío","Santiago Maravatío"
368,"11037","municipality","Silao De La Victoria",331.0,"Silao De La Victoria","Silao De La Victoria","Silao De La Victoria","Silao De La Victoria"
369,"11038","municipality","Tarandacuao",331.0,"Tarandacuao","Tarandacuao","Tarandacuao","Tarandacuao"
370,"11039","municipality","Tarimoro",331.0,"Tarimoro","Tarimoro","Tarimoro","Tarimoro"
371,"11040","municipality","Tierra Blanca",331.0,"Tierra Blanca","Tierra Blanca","Tierra Blanca","Tierra Blanca"
372,"11041","municipality","Uriangato",331.0,"Uriangato","Uriangato","Uriangato","Uriangato"
373,"11042","municipality","Valle De Santiago",331.0,"Valle De Santiago","Valle De Santiago","Valle De Santiago","Valle De Santiago"
374,"11043","municipality","Victoria",331.0,"Victoria","Victoria","Victoria","Victoria"
375,"11044","municipality","Villagrán",331.0,"Villagrán","Villagrán","Villagrán","Villagrán"
376,"11045","municipality","Xichú",331.0,"Xichú","Xichú","Xichú","Xichú"
377,"11046","municipality","Yuriria",331.0,"Yuriria","Yuriria","Yuriria","Yuriria"
378,"12","department","Guerrero",0.0,"Guerrero","Guerrero","Guerrero","Guerrero"
379,"12001","municipality","Acapulco De Juárez",378.0,"Acapulco De Juárez","Acapulco De Juárez","Acapulco De Juárez","Acapulco De Juárez"
380,"12002","municipality","Ahuacuotzingo",378.0,"Ahuacuotzingo","Ahuacuotzingo","Ahuacuotzingo","Ahuacuotzingo"
381,"12003","municipality","Ajuchitlán Del Progreso",378.0,"Ajuchitlán Del Progreso","Ajuchitlán Del Progreso","Ajuchitlán Del Progreso","Ajuchitlán Del Progreso"
382,"12004","municipality","Alcozauca De Guerrero",378.0,"Alcozauca De Guerrero","Alcozauca De Guerrero","Alcozauca De Guerrero","Alcozauca De Guerrero"
383,"12005","municipality","Alpoyeca",378.0,"Alpoyeca","Alpoyeca","Alpoyeca","Alpoyeca"
384,"12006","municipality","Apaxtla",378.0,"Apaxtla","Apaxtla","Apaxtla","Apaxtla"
385,"12007","municipality","Arcelia",378.0,"Arcelia","Arcelia","Arcelia","Arcelia"
386,"12008","municipality","Atenango Del Río",378.0,"Atenango Del Río","Atenango Del Río","Atenango Del Río","Atenango Del Río"
387,"12009","municipality","Atlamajalcingo Del Monte",378.0,"Atlamajalcingo Del Monte","Atlamajalcingo Del Monte","Atlamajalcingo Del Monte","Atlamajalcingo Del Monte"
388,"12010","municipality","Atlixtac",378.0,"Atlixtac","Atlixtac","Atlixtac","Atlixtac"
389,"12011","municipality","Atoyac De Álvarez",378.0,"Atoyac De Álvarez","Atoyac De Álvarez","Atoyac De Álvarez","Atoyac De Álvarez"
390,"12012","municipality","Ayutla De Los Libres",378.0,"Ayutla De Los Libres","Ayutla De Los Libres","Ayutla De Los Libres","Ayutla De Los Libres"
391,"12013","municipality","Azoyú",378.0,"Azoyú","Azoyú","Azoyú","Azoyú"
392,"12014","municipality","Benito Juárez",378.0,"Benito Juárez","Benito Juárez","Benito Juárez","Benito Juárez"
393,"12015","municipality","Buenavista De Cuéllar",378.0,"Buenavista De Cuéllar","Buenavista De Cuéllar","Buenavista De Cuéllar","Buenavista De Cuéllar"
394,"12016","municipality","Coahuayutla De José María Izazaga",378.0,"Coahuayutla De José María Izazaga","Coahuayutla De José María Izazaga","Coahuayutla De José María Izazaga","Coahuayutla De José María Izazaga"
395,"12017","municipality","Cocula",378.0,"Cocula","Cocula","Cocula","Cocula"
396,"12018","municipality","Copala",378.0,"Copala","Copala","Copala","Copala"
397,"12019","municipality","Copalillo",378.0,"Copalillo","Copalillo","Copalillo","Copalillo"
398,"12020","municipality","Copanatoyac",378.0,"Copanatoyac","Copanatoyac","Copanatoyac","Copanatoyac"
399,"12021","municipality","Coyuca De Benítez",378.0,"Coyuca De Benítez","Coyuca De Benítez","Coyuca De Benítez","Coyuca De Benítez"
400,"12022","municipality","Coyuca De Catalán",378.0,"Coyuca De Catalán","Coyuca De Catalán","Coyuca De Catalán","Coyuca De Catalán"
401,"12023","municipality","Cuajinicuilapa",378.0,"Cuajinicuilapa","Cuajinicuilapa","Cuajinicuilapa","Cuajinicuilapa"
402,"12024","municipality","Cualác",378.0,"Cualác","Cualác","Cualác","Cualác"
403,"12025","municipality","Cuautepec",378.0,"Cuautepec","Cuautepec","Cuautepec","Cuautepec"
404,"12026","municipality","Cuetzala Del Progreso",378.0,"Cuetzala Del Progreso","Cuetzala Del Progreso","Cuetzala Del Progreso","Cuetzala Del Progreso"
405,"12027","municipality","Cutzamala De Pinzón",378.0,"Cutzamala De Pinzón","Cutzamala De Pinzón","Cutzamala De Pinzón","Cutzamala De Pinzón"
406,"12028","municipality","Chilapa De Álvarez",378.0,"Chilapa De Álvarez","Chilapa De Álvarez","Chilapa De Álvarez","Chilapa De Álvarez"
407,"12029","municipality","Chilpancingo De Los Bravo",378.0,"Chilpancingo De Los Bravo","Chilpancingo De Los Bravo","Chilpancingo De Los Bravo","Chilpancingo De Los Bravo"
408,"12030","municipality","Florencio Villarreal",378.0,"Florencio Villarreal","Florencio Villarreal","Florencio Villarreal","Florencio Villarreal"
409,"12031","municipality","General Canuto A. Neri",378.0,"General Canuto A. Neri","General Canuto A. Neri","General Canuto A. Neri","General Canuto A. Neri"
410,"12032","municipality","General Heliodoro Castillo",378.0,"General Heliodoro Castillo","General Heliodoro Castillo","General Heliodoro Castillo","General Heliodoro Castillo"
411,"12033","municipality","Huamuxtitlán",378.0,"Huamuxtitlán","Huamuxtitlán","Huamuxtitlán","Huamuxtitlán"
412,"12034","municipality","Huitzuco De Los Figueroa",378.0,"Huitzuco De Los Figueroa","Huitzuco De Los Figueroa","Huitzuco De Los Figueroa","Huitzuco De Los Figueroa"
413,"12035","municipality","Iguala De La Independencia",378.0,"Iguala De La Independencia","Iguala De La Independencia","Iguala De La Independencia","Iguala De La Independencia"
414,"12036","municipality","Igualapa",378.0,"Igualapa","Igualapa","Igualapa","Igualapa"
415,"12037","municipality","Ixcateopan De Cuauhtémoc",378.0,"Ixcateopan De Cuauhtémoc","Ixcateopan De Cuauhtémoc","Ixcateopan De Cuauhtémoc","Ixcateopan De Cuauhtémoc"
416,"12038","municipality","Zihuatanejo De Azueta",378.0,"Zihuatanejo De Azueta","Zihuatanejo De Azueta","Zihuatanejo De Azueta","Zihuatanejo De Azueta"
417,"12039","municipality","Juan R. Escudero",378.0,"Juan R. Escudero","Juan R. Escudero","Juan R. Escudero","Juan R. Escudero"
418,"12040","municipality","Leonardo Bravo",378.0,"Leonardo Bravo","Leonardo Bravo","Leonardo Bravo","Leonardo Bravo"
419,"12041","municipality","Malinaltepec",378.0,"Malinaltepec","Malinaltepec","Malinaltepec","Malinaltepec"
420,"12042","municipality","Mártir De Cuilapan",378.0,"Mártir De Cuilapan","Mártir De Cuilapan","Mártir De Cuilapan","Mártir De Cuilapan"
421,"12043","municipality","Metlatónoc",378.0,"Metlatónoc","Metlatónoc","Metlatónoc","Metlatónoc"
422,"12044","municipality","Mochitlán",378.0,"Mochitlán","Mochitlán","Mochitlán","Mochitlán"
423,"12045","municipality","Olinalá",378.0,"Olinalá","Olinalá","Olinalá","Olinalá"
424,"12046","municipality","Ometepec",378.0,"Ometepec","Ometepec","Ometepec","Ometepec"
425,"12047","municipality","Pedro Ascencio Alquisiras",378.0,"Pedro Ascencio Alquisiras","Pedro Ascencio Alquisiras","Pedro Ascencio Alquisiras","Pedro Ascencio Alquisiras"
426,"12048","municipality","Petatlán",378.0,"Petatlán","Petatlán","Petatlán","Petatlán"
427,"12049","municipality","Pilcaya",378.0,"Pilcaya","Pilcaya","Pilcaya","Pilcaya"
