"","code","level","name","parent_id","name_es","name_short_en","name_short_es"
1015,"68705","municipality","Santa Bárbara",21.0,"Santa Bárbara","Santa Bárbara","Santa Bárbara"
1016,"68720","municipality","Santa Helena Del Opón",21.0,"Santa Helena Del Opón","Santa Helena Del Opón","Santa Helena Del Opón"
1017,"68745","municipality","Simacota",21.0,"Simacota","Simacota","Simacota"
1018,"68755","municipality","Socorro",21.0,"Socorro","Socorro","Socorro"
1019,"68770","municipality","Suaita",21.0,"Suaita","Suaita","Suaita"
1020,"68773","municipality","Sucre",21.0,"Sucre","Sucre","Sucre"
1021,"68780","municipality","Suratá",21.0,"Suratá","Suratá","Suratá"
1022,"68820","municipality","Tona",21.0,"Tona","Tona","Tona"
1023,"68855","municipality","Valle De San José",21.0,"Valle De San José","Valle De San José","Valle De San José"
1024,"68861","municipality","Vélez",21.0,"Vélez","Vélez","Vélez"
1025,"68867","municipality","Vetas",21.0,"Vetas","Vetas","Vetas"
1026,"68872","municipality","Villanueva",21.0,"Villanueva","Villanueva","Villanueva"
1027,"68895","municipality","Zapatoca",21.0,"Zapatoca","Zapatoca","Zapatoca"
1028,"70001","municipality","Sincelejo",22.0,"Sincelejo","Sincelejo","Sincelejo"
1029,"70110","municipality","Buenavista",22.0,"Buenavista","Buenavista","Buenavista"
1030,"70124","municipality","Caimito",22.0,"Caimito","Caimito","Caimito"
1031,"70204","municipality","Colosó",22.0,"Colosó","Colosó","Colosó"
1032,"70215","municipality","Corozal",22.0,"Corozal","Corozal","Corozal"
1033,"70221","municipality","Coveñas",22.0,"Coveñas","Coveñas","Coveñas"
1034,"70230","municipality","Chalán",22.0,"Chalán","Chalán","Chalán"
1035,"70233","municipality","El Roble",22.0,"El Roble","El Roble","El Roble"
1036,"70235","municipality","Galeras",22.0,"Galeras","Galeras","Galeras"
1037,"70265","municipality","Guaranda",22.0,"Guaranda","Guaranda","Guaranda"
1038,"70400","municipality","La Unión",22.0,"La Unión","La Unión","La Unión"
1039,"70418","municipality","Los Palmitos",22.0,"Los Palmitos","Los Palmitos","Los Palmitos"
1040,"70429","municipality","Majagual",22.0,"Majagual","Majagual","Majagual"
1041,"70473","municipality","Morroa",22.0,"Morroa","Morroa","Morroa"
1042,"70508","municipality","Ovejas",22.0,"Ovejas","Ovejas","Ovejas"
1043,"70523","municipality","Palmito",22.0,"Palmito","Palmito","Palmito"
1044,"70670","municipality","Sampués",22.0,"Sampués","Sampués","Sampués"
1045,"70678","municipality","San Benito Abad",22.0,"San Benito Abad","San Benito Abad","San Benito Abad"
1046,"70702","municipality","San Juan De Betulia",22.0,"San Juan De Betulia","San Juan De Betulia","San Juan De Betulia"
1047,"70708","municipality","San Marcos",22.0,"San Marcos","San Marcos","San Marcos"
1048,"70713","municipality","San Onofre",22.0,"San Onofre","San Onofre","San Onofre"
1049,"70717","municipality","San Pedro",22.0,"San Pedro","San Pedro","San Pedro"
1050,"70742","municipality","San Luis De Sincé",22.0,"San Luis De Sincé","San Luis De Sincé","San Luis De Sincé"
1051,"70771","municipality","Sucre",22.0,"Sucre","Sucre","Sucre"
1052,"70820","municipality","Santiago De Tolú",22.0,"Santiago De Tolú","Santiago De Tolú","Santiago De Tolú"
1053,"70823","municipality","Tolú Viejo",22.0,"Tolú Viejo","Tolú Viejo","Tolú Viejo"
1054,"73001","municipality","Ibagué",23.0,"Ibagué","Ibagué","Ibagué"
1055,"73024","municipality","Alpujarra",23.0,"Alpujarra","Alpujarra","Alpujarra"
1056,"73026","municipality","Alvarado",23.0,"Alvarado","Alvarado","Alvarado"
1057,"73030","municipality","Ambalema",23.0,"Ambalema","Ambalema","Ambalema"
1058,"73043","municipality","Anzoátegui",23.0,"Anzoátegui","Anzoátegui","Anzoátegui"
1059,"73055","municipality","Armero Guayabal",23.0,"Armero Guayabal","Armero Guayabal","Armero Guayabal"
1060,"73067","municipality","Ataco",23.0,"Ataco","Ataco","Ataco"
1061,"73124","municipality","Cajamarca",23.0,"Cajamarca","Cajamarca","Cajamarca"
1062,"73148","municipality","Carmen De Apicalá",23.0,"Carmen De Apicalá","Carmen De Apicalá","Carmen De Apicalá"
1063,"73152","municipality","Casabianca",23.0,"Casabianca","Casabianca","Casabianca"
1064,"73168","municipality","Chaparral",23.0,"Chaparral","Chaparral","Chaparral"
1065,"73200","municipality","Coello",23.0,"Coello","Coello","Coello"
1066,"73217","municipality","Coyaima",23.0,"Coyaima","Coyaima","Coyaima"
1067,"73226","municipality","Cunday",23.0,"Cunday","Cunday","Cunday"
1068,"73236","municipality","Dolores",23.0,"Dolores","Dolores","Dolores"
1069,"73268","municipality","Espinal",23.0,"Espinal","Espinal","Espinal"
1070,"73270","municipality","Falan",23.0,"Falan","Falan","Falan"
1071,"73275","municipality","Flandes",23.0,"Flandes","Flandes","Flandes"
1072,"73283","municipality","Fresno",23.0,"Fresno","Fresno","Fresno"
1073,"73319","municipality","Guamo",23.0,"Guamo","Guamo","Guamo"
1074,"73347","municipality","Herveo",23.0,"Herveo","Herveo","Herveo"
1075,"73349","municipality","Honda",23.0,"Honda","Honda","Honda"
1076,"73352","municipality","Icononzo",23.0,"Icononzo","Icononzo","Icononzo"
1077,"73408","municipality","Lérida",23.0,"Lérida","Lérida","Lérida"
1078,"73411","municipality","Líbano",23.0,"Líbano","Líbano","Líbano"
1079,"73443","municipality","San Sebastián De Mariquita",23.0,"San Sebastián De Mariquita","San Sebastián De Mariquita","San Sebastián De Mariquita"
1080,"73449","municipality","Melgar",23.0,"Melgar","Melgar","Melgar"
1081,"73461","municipality","Murillo",23.0,"Murillo","Murillo","Murillo"
1082,"73483","municipality","Natagaima",23.0,"Natagaima","Natagaima","Natagaima"
1083,"73504","municipality","Ortega",23.0,"Ortega","Ortega","Ortega"
1084,"73520","municipality","Palocabildo",23.0,"Palocabildo","Palocabildo","Palocabildo"
1085,"73547","municipality","Piedras",23.0,"Piedras","Piedras","Piedras"
1086,"73555","municipality","Planadas",23.0,"Planadas","Planadas","Planadas"
1087,"73563","municipality","Prado",23.0,"Prado","Prado","Prado"
1088,"73585","municipality","Purificación",23.0,"Purificación","Purificación","Purificación"
1089,"73616","municipality","Rioblanco",23.0,"Rioblanco","Rioblanco","Rioblanco"
1090,"73622","municipality","Roncesvalles",23.0,"Roncesvalles","Roncesvalles","Roncesvalles"
1091,"73624","municipality","Rovira",23.0,"Rovira","Rovira","Rovira"
1092,"73671","municipality","Saldaña",23.0,"Saldaña","Saldaña","Saldaña"
1093,"73675","municipality","San Antonio",23.0,"San Antonio","San Antonio","San Antonio"
1094,"73678","municipality","San Luis",23.0,"San Luis","San Luis","San Luis"
1095,"73686","municipality","Santa Isabel",23.0,"Santa Isabel","Santa Isabel","Santa Isabel"
1096,"73770","municipality","Suárez",23.0,"Suárez","Suárez","Suárez"
1097,"73854","municipality","Valle De San Juan",23.0,"Valle De San Juan","Valle De San Juan","Valle De San Juan"
1098,"73861","municipality","Venadillo",23.0,"Venadillo","Venadillo","Venadillo"
1099,"73870","municipality","Villahermosa",23.0,"Villahermosa","Villahermosa","Villahermosa"
1100,"73873","municipality","Villarrica",23.0,"Villarrica","Villarrica","Villarrica"
1101,"76001","municipality","Cali",24.0,"Cali","Cali","Cali"
1102,"76020","municipality","Alcalá",24.0,"Alcalá","Alcalá","Alcalá"
1103,"76036","municipality","Andalucía",24.0,"Andalucía","Andalucía","Andalucía"
1104,"76041","municipality","Ansermanuevo",24.0,"Ansermanuevo","Ansermanuevo","Ansermanuevo"
1105,"76054","municipality","Argelia",24.0,"Argelia","Argelia","Argelia"
1106,"76100","municipality","Bolívar",24.0,"Bolívar","Bolívar","Bolívar"
1107,"76109","municipality","Buenaventura",24.0,"Buenaventura","Buenaventura","Buenaventura"
1108,"76111","municipality","Guadalajara De Buga",24.0,"Guadalajara De Buga","Guadalajara De Buga","Guadalajara De Buga"
1109,"76113","municipality","Bugalagrande",24.0,"Bugalagrande","Bugalagrande","Bugalagrande"
1110,"76122","municipality","Caicedonia",24.0,"Caicedonia","Caicedonia","Caicedonia"
1111,"76126","municipality","Calima",24.0,"Calima","Calima","Calima"
1112,"76130","municipality","Candelaria",24.0,"Candelaria","Candelaria","Candelaria"
1113,"76147","municipality","Cartago",24.0,"Cartago","Cartago","Cartago"
1114,"76233","municipality","Dagua",24.0,"Dagua","Dagua","Dagua"
1115,"76243","municipality","El Águila",24.0,"El Águila","El Águila","El Águila"
1116,"76246","municipality","El Cairo",24.0,"El Cairo","El Cairo","El Cairo"
1117,"76248","municipality","El Cerrito",24.0,"El Cerrito","El Cerrito","El Cerrito"
1118,"76250","municipality","El Dovio",24.0,"El Dovio","El Dovio","El Dovio"
1119,"76275","municipality","Florida",24.0,"Florida","Florida","Florida"
1120,"76306","municipality","Ginebra",24.0,"Ginebra","Ginebra","Ginebra"
1121,"76318","municipality","Guacarí",24.0,"Guacarí","Guacarí","Guacarí"
1122,"76364","municipality","Jamundí",24.0,"Jamundí","Jamundí","Jamundí"
1123,"76377","municipality","La Cumbre",24.0,"La Cumbre","La Cumbre","La Cumbre"
1124,"76400","municipality","La Unión",24.0,"La Unión","La Unión","La Unión"
1125,"76403","municipality","La Victoria",24.0,"La Victoria","La Victoria","La Victoria"
1126,"76497","municipality","Obando",24.0,"Obando","Obando","Obando"
1127,"76520","municipality","Palmira",24.0,"Palmira","Palmira","Palmira"
1128,"76563","municipality","Pradera",24.0,"Pradera","Pradera","Pradera"
1129,"76606","municipality","Restrepo",24.0,"Restrepo","Restrepo","Restrepo"
1130,"76616","municipality","Riofrío",24.0,"Riofrío","Riofrío","Riofrío"
1131,"76622","municipality","Roldanillo",24.0,"Roldanillo","Roldanillo","Roldanillo"
1132,"76670","municipality","San Pedro",24.0,"San Pedro","San Pedro","San Pedro"
1133,"76736","municipality","Sevilla",24.0,"Sevilla","Sevilla","Sevilla"
1134,"76823","municipality","Toro",24.0,"Toro","Toro","Toro"
1135,"76828","municipality","Trujillo",24.0,"Trujillo","Trujillo","Trujillo"
1136,"76834","municipality","Tuluá",24.0,"Tuluá","Tuluá","Tuluá"
1137,"76845","municipality","Ulloa",24.0,"Ulloa","Ulloa","Ulloa"
1138,"76863","municipality","Versalles",24.0,"Versalles","Versalles","Versalles"
1139,"76869","municipality","Vijes",24.0,"Vijes","Vijes","Vijes"
1140,"76890","municipality","Yotoco",24.0,"Yotoco","Yotoco","Yotoco"
1141,"76892","municipality","Yumbo",24.0,"Yumbo","Yumbo","Yumbo"
1142,"76895","municipality","Zarzal",24.0,"Zarzal","Zarzal","Zarzal"
1143,"81001","municipality","Arauca",25.0,"Arauca","Arauca","Arauca"
1144,"81065","municipality","Arauquita",25.0,"Arauquita","Arauquita","Arauquita"
1145,"81220","municipality","Cravo Norte",25.0,"Cravo Norte","Cravo Norte","Cravo Norte"
1146,"81300","municipality","Fortul",25.0,"Fortul","Fortul","Fortul"
1147,"81591","municipality","Puerto Rondón",25.0,"Puerto Rondón","Puerto Rondón","Puerto Rondón"
1148,"81736","municipality","Saravena",25.0,"Saravena","Saravena","Saravena"
1149,"81794","municipality","Tame",25.0,"Tame","Tame","Tame"
1150,"85001","municipality","Yopal",26.0,"Yopal","Yopal","Yopal"
1151,"85010","municipality","Aguazul",26.0,"Aguazul","Aguazul","Aguazul"
1152,"85015","municipality","Chámeza",26.0,"Chámeza","Chámeza","Chámeza"
1153,"85125","municipality","Hato Corozal",26.0,"Hato Corozal","Hato Corozal","Hato Corozal"
1154,"85136","municipality","La Salina",26.0,"La Salina","La Salina","La Salina"
1155,"85139","municipality","Maní",26.0,"Maní","Maní","Maní"
1156,"85162","municipality","Monterrey",26.0,"Monterrey","Monterrey","Monterrey"
1157,"85225","municipality","Nunchía",26.0,"Nunchía","Nunchía","Nunchía"
1158,"85230","municipality","Orocué",26.0,"Orocué","Orocué","Orocué"
1159,"85250","municipality","Paz De Ariporo",26.0,"Paz De Ariporo","Paz De Ariporo","Paz De Ariporo"
1160,"85263","municipality","Pore",26.0,"Pore","Pore","Pore"
1161,"85279","municipality","Recetor",26.0,"Recetor","Recetor","Recetor"
1162,"85300","municipality","Sabanalarga",26.0,"Sabanalarga","Sabanalarga","Sabanalarga"
1163,"85315","municipality","Sácama",26.0,"Sácama","Sácama","Sácama"
1164,"85325","municipality","San Luis De Palenque",26.0,"San Luis De Palenque","San Luis De Palenque","San Luis De Palenque"
1165,"85400","municipality","Támara",26.0,"Támara","Támara","Támara"
1166,"85410","municipality","Tauramena",26.0,"Tauramena","Tauramena","Tauramena"
1167,"85430","municipality","Trinidad",26.0,"Trinidad","Trinidad","Trinidad"
1168,"85440","municipality","Villanueva",26.0,"Villanueva","Villanueva","Villanueva"
1169,"86001","municipality","Mocoa",27.0,"Mocoa","Mocoa","Mocoa"
1170,"86219","municipality","Colón",27.0,"Colón","Colón","Colón"
1171,"86320","municipality","Orito",27.0,"Orito","Orito","Orito"
1172,"86568","municipality","Puerto Asís",27.0,"Puerto Asís","Puerto Asís","Puerto Asís"
1173,"86569","municipality","Puerto Caicedo",27.0,"Puerto Caicedo","Puerto Caicedo","Puerto Caicedo"
1174,"86571","municipality","Puerto Guzmán",27.0,"Puerto Guzmán","Puerto Guzmán","Puerto Guzmán"
1175,"86573","municipality","Puerto Leguízamo",27.0,"Puerto Leguízamo","Puerto Leguízamo","Puerto Leguízamo"
1176,"86749","municipality","Sibundoy",27.0,"Sibundoy","Sibundoy","Sibundoy"
1177,"86755","municipality","San Francisco",27.0,"San Francisco","San Francisco","San Francisco"
1178,"86757","municipality","San Miguel",27.0,"San Miguel","San Miguel","San Miguel"
1179,"86760","municipality","Santiago",27.0,"Santiago","Santiago","Santiago"
1180,"86865","municipality","Valle Del Guamuez",27.0,"Valle Del Guamuez","Valle Del Guamuez","Valle Del Guamuez"
1181,"86885","municipality","Villagarzón",27.0,"Villagarzón","Villagarzón","Villagarzón"
1182,"88001","municipality","San Andrés",28.0,"San Andrés","San Andrés","San Andrés"
1183,"88564","municipality","Providencia",28.0,"Providencia","Providencia","Providencia"
1184,"91001","municipality","Leticia",29.0,"Leticia","Leticia","Leticia"
1185,"91263","municipality","El Encanto",29.0,"El Encanto","El Encanto","El Encanto"
1186,"91405","municipality","La Chorrera",29.0,"La Chorrera","La Chorrera","La Chorrera"
1187,"91407","municipality","La Pedrera",29.0,"La Pedrera","La Pedrera","La Pedrera"
1188,"91430","municipality","La Victoria",29.0,"La Victoria","La Victoria","La Victoria"
1189,"91460","municipality","Mirití - Paraná",29.0,"Mirití - Paraná","Mirití - Paraná","Mirití - Paraná"
1190,"91530","municipality","Puerto Alegría",29.0,"Puerto Alegría","Puerto Alegría","Puerto Alegría"
1191,"91536","municipality","Puerto Arica",29.0,"Puerto Arica","Puerto Arica","Puerto Arica"
1192,"91540","municipality","Puerto Nariño",29.0,"Puerto Nariño","Puerto Nariño","Puerto Nariño"
1193,"91669","municipality","Puerto Santander",29.0,"Puerto Santander","Puerto Santander","Puerto Santander"
1194,"91798","municipality","Tarapacá",29.0,"Tarapacá","Tarapacá","Tarapacá"
1195,"94001","municipality","Inírida",30.0,"Inírida","Inírida","Inírida"
1196,"94343","municipality","Barranco Minas",30.0,"Barranco Minas","Barranco Minas","Barranco Minas"
1197,"94663","municipality","Mapiripana",30.0,"Mapiripana","Mapiripana","Mapiripana"
1198,"94883","municipality","San Felipe",30.0,"San Felipe","San Felipe","San Felipe"
1199,"94884","municipality","Puerto Colombia",30.0,"Puerto Colombia","Puerto Colombia","Puerto Colombia"
1200,"94885","municipality","La Guadalupe",30.0,"La Guadalupe","La Guadalupe","La Guadalupe"
1201,"94886","municipality","Cacahual",30.0,"Cacahual","Cacahual","Cacahual"
1202,"94887","municipality","Pana Pana",30.0,"Pana Pana","Pana Pana","Pana Pana"
1203,"94888","municipality","Morichal",30.0,"Morichal","Morichal","Morichal"
1204,"95001","municipality","San José Del Guaviare",31.0,"San José Del Guaviare","San José Del Guaviare","San José Del Guaviare"
1205,"95015","municipality","Calamar",31.0,"Calamar","Calamar","Calamar"
1206,"95025","municipality","El Retorno",31.0,"El Retorno","El Retorno","El Retorno"
1207,"95200","municipality","Miraflores",31.0,"Miraflores","Miraflores","Miraflores"
1208,"97001","municipality","Mitú",32.0,"Mitú","Mitú","Mitú"
1209,"97161","municipality","Carurú",32.0,"Carurú","Carurú","Carurú"
1210,"97511","municipality","Pacoa",32.0,"Pacoa","Pacoa","Pacoa"
1211,"97666","municipality","Taraira",32.0,"Taraira","Taraira","Taraira"
1212,"97777","municipality","Papunaua",32.0,"Papunaua","Papunaua","Papunaua"
1213,"97889","municipality","Yavaraté",32.0,"Yavaraté","Yavaraté","Yavaraté"
1214,"99001","municipality","Puerto Carreño",33.0,"Puerto Carreño","Puerto Carreño","Puerto Carreño"
1215,"99524","municipality","La Primavera",33.0,"La Primavera","La Primavera","La Primavera"
1216,"99624","municipality","Santa Rosalía",33.0,"Santa Rosalía","Santa Rosalía","Santa Rosalía"
1217,"99773","municipality","Cumaribo",33.0,"Cumaribo","Cumaribo","Cumaribo"
