"","code","name","level","parent_id"
373,"5252","Trabajadores dedicados a la prostitución","4digit",371.0
374,"5253","Trabajadores en servicios funerarios","4digit",371.0
375,"5254","Entrenadores de animales y ocupaciones relacionadas con el cuidado de mascotas","4digit",371.0
376,"53","Trabajadores en servicios de protección y vigilancia","2digit",345.0
377,"530","Supervisores en servicios de protección y vigilancia","3digit",376.0
378,"5301","Supervisores en servicios de protección y vigilancia","4digit",377.0
379,"531","Trabajadores en servicios de protección y vigilancia","3digit",376.0
380,"5311","Bomberos","4digit",379.0
381,"5312","Policías y agentes de tránsito","4digit",379.0
382,"5313","Vigilantes y guardias en establecimientos","4digit",379.0
383,"5314","Vigilantes y porteros en casas particulares","4digit",379.0
384,"54","Trabajadores de las fuerzas armadas","2digit",345.0
385,"540","Supervisores de las fuerzas armadas","3digit",384.0
386,"5401","Supervisores de las fuerzas armadas","4digit",385.0
387,"541","Trabajadores de las fuerzas armadas","3digit",384.0
388,"5411","Trabajadores de la fuerza armada aérea","4digit",387.0
389,"5412","Trabajadores de la fuerza armada marítima","4digit",387.0
390,"5413","Trabajadores de la fuerza armada terrestre","4digit",387.0
391,"59","Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente","2digit",345.0
